🍥吾爱评测,#genre#
CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卡酷,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
陕西一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西二套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西三套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西四套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西八套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安都市,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8


🚛狂       飙 ,#genre#
狂飙01,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/1004104b1cb44ebb86d41d36cded7134?filename=1.mp4&x-expires=1990965600&x-signature=rkNwnTHL%2FWG5t5y0NHV4u0MbsJI%3D
狂飙02,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/02c923a1b4534059a381b95639bfd677?filename=1.mp4&x-expires=1990965600&x-signature=EhDaC8GRTOmYxp5USNaur2Ma%2FXA%3D
狂飙03,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/8413c6146a4b43bb9aa60dbcf280e84f?filename=1.mp4&x-expires=1990965600&x-signature=jSpzp9WR%2FJdS6sFvQNyrqp8M42c%3D
狂飙04,https://p9-sign.douyinpic.com/obj/tos-cn-v-f17943/596a3e3540b34d2e8b36bed6f8a19cfe?filename=1.mp4&x-expires=1990965600&x-signature=M7DRlkjH4bPn%2FvYEHVDQnf1V6jY%3D
狂飙05,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/3861017e48f740849415c89daed2cef1?filename=1.mp4&x-expires=1990965600&x-signature=yCU4I%2B9xEA%2BRt%2BLzrHm8PG%2BmKp4%3D
狂飙06,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/0171326ceb504e3eae5d7e99407b652a?filename=1.mp4&x-expires=1990965600&x-signature=6G3gt05SYCHdM6Ac9cTzymGbtvw%3D
狂飙07,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/881f149d2fba4cd5814caa95da28e5c4?filename=1.mp4&x-expires=1990965600&x-signature=11fHwuBcuifMQNKF%2BHHAfO9Sbko%3D
狂飙08,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/8f8bf8420c7c49b89578b86e05c28064?filename=1.mp4&x-expires=1990965600&x-signature=YFvbb8L2AANal4LhhFPt2bt0XoU%3D
狂飙09,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/7df307653fc047efa8bb877ad416f14f?filename=1.mp4&x-expires=1990965600&x-signature=JZNr9emPh0iZvN%2B4N7W56dlCjpQ%3D
狂飙11,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/a1ccf5a152804171940d8429ec6f55ca?filename=1.mp4&x-expires=1990965600&x-signature=nJF8gaJ3F5FYzEU%2BfztyzGP41o8%3D
狂飙12,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/adc23b8b9b8241ce9f8448494ac206b1?filename=1.mp4&x-expires=1705942800&x-signature=qd6ZOSpiMzXPYJW20ZChu9DBJsA%3D
狂飙13,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/ac46dc31cded4decb25a647a4de072c0?filename=1.mp4&x-expires=1705942800&x-signature=ldi%2BnH9EDi1idExO%2BRFKGeRQAIQ%3D
狂飙14,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/312dbbec88cc428cae64b6df19bd4f94?filename=1.mp4&x-expires=1705942800&x-signature=2IflW0chMPsd3V6%2FPwd%2BiGi%2BcN4%3D
狂飙15,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/9067d77ece4d4831921957799a191fd1?filename=1.mp4&x-expires=1705942800&x-signature=RDNZIgxtzsoYJcWZ6jOGphEYQSE%3D
狂飙16,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/e3ee4d9189cc467e9774f62adaa8a67b?filename=1.mp4&x-expires=1705942800&x-signature=sJZ%2BHIV9mE4RVo2iBvgVj%2FrIR80%3D
狂飙17,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/d129423c26cf45d0bc5ba7309af7227d?filename=1.mp4&x-expires=1705946400&x-signature=1fZuovRLM5T95%2FsyBTpqUY257XI%3D
狂飙18,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/269e9008d25b416f97b625f5963e2453?filename=1.mp4&x-expires=1705942800&x-signature=sc1%2Bo1lWS2%2BcyPJLu%2BYF9BesIXA%3D
狂飙19,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/043df4cd5f384903b23c4e936cd990d1?filename=1.mp4&x-expires=1705942800&x-signature=ZgnFTALwIA2ugRQiA6PnOVWm2RQ%3D
狂飙20,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/f847f9a132054c1bbe12024f6bdbb681?filename=1.mp4&x-expires=1990796400&x-signature=G11AKvinGgm22n%2Bptm7HhE8S7PI%3D
狂飙21,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/5a783a193f204b8abba05d6f681cc4df?filename=1.mp4&x-expires=1990796400&x-signature=n4mMHD8sxcPHgCI%2F%2B%2FzpYY1%2BALs%3D
狂飙23,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/43863b331c5a426090524e478eeb7892?filename=1.mp4&x-expires=1706101200&x-signature=MS3AoPhnGnAmAWPafxwjSI48j3w%3D
狂飙24,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/85c36a0c034d4fad980ee4174b2823ca?filename=1.mp4&x-expires=1706180400&x-signature=faKWv%2Fs3vDfQHQgPt7Zzd41cWAQ%3D
狂飙25,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/d7c66bf8a4ce47709f2485258c0e5ef3?filename=1.mp4&x-expires=1706180400&x-signature=hJYDuQNGh%2BQ6oK2%2FEzk4TSqc%2F4Q%3D
狂飙27,https://p9-sign.douyinpic.com/obj/tos-cn-v-f17943/a899b957fe064ba280872b2042fdc366?filename=1.mp4&x-expires=1706288400&x-signature=mGTeiDvGUEXSyZER6YIx5MyWfYc%3D
狂飙28,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/ab4312f014814166baf935baff4503ae?filename=1.mp4&x-expires=1990620000&x-signature=YiNQkXcnPrMhvzOr8QHfJV6X0Ow%3D
狂飙29,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/9e6e286c460842e5894700db1e1fb2f2?filename=1.mp4&x-expires=1990620000&x-signature=sla2HZDHxceuBinK0oexPEyJUQU%3D
狂飙30,https://p26-sign.douyinpic.com/obj/tos-cn-v-0000c2367/d56a84c47e784df79acbcd72b99930cf?filename=1.mp4&x-expires=1990620000&x-signature=kiCGy9kGgybCIVahSdiVwWBsSus%3D
狂飙31,https://p3-sign.douyinpic.com/obj/tos-cn-v-0000c2367/267c8e70d91445628f820dfda45f6f5a?filename=1.mp4&x-expires=1990620000&x-signature=kVfCjOrG7ZHyKBLl%2F%2FruwIoTRyA%3D
狂飙32,https://p3-sign.douyinpic.com/obj//tos-cn-v-0000c2367/0670403d3ac24d5ba5d9f749a960b9f3?filename=1.mp4&x-expires=1990350000&x-signature=EywChdeQlTbae1ZBs4s%2FWuT2Q7Q%3D
狂飙33,https://p26-sign.douyinpic.com/obj//tos-cn-v-0000c2367/e78ed75c7aa14cbd867980911e6823b4?filename=1.mp4&x-expires=1990350000&x-signature=u49156MCkEpQw74nc0W%2BxM1AWzg%3D
狂飙35,https://p3-sign.douyinpic.com/obj/tos-cn-v-f17943/61d0b53bb0f94863b5be6258a3876189?filename=1.mp4&x-expires=1990965600&x-signature=7IC9mEpvndT5npGw5NateSyjZW0%3D
狂飙36,https://p26-sign.douyinpic.com/obj/tos-cn-v-0000c2367/1c03129b2d624023b73ea05806923742?filename=1.mp4&x-expires=1990620000&x-signature=7TBUReFxuLYRdTWrUXcOr32AxUk%3D
狂飙37,https://p3-sign.douyinpic.com/obj/tos-cn-v-0000c2367/3c804642d9f544be8af92f23a040491b?filename=1.mp4&x-expires=1990620000&x-signature=s%2BTDc3vkVitXkI0D7LYQy9ldzZE%3D
狂飙38,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/85718b20b3d34a15b69dbb5356c2ca21?filename=1.mp4&x-expires=1990965600&x-signature=jeAIVBYGAkTZPfNP%2FYk2xVlQDkU%3D
狂飙39,https://p26-sign.douyinpic.com/obj/tos-cn-v-f17943/2da43f56b533486c91d4b2883658469a?filename=1.mp4&x-expires=1990965600&x-signature=GXY8EzvwEzm4LiLTXcz%2BKSeI0aw%3D
🚛雪中悍刀行,#genre#
雪中悍刀行01,https://vip.ffzy-play.com/20221020/2351_1c211ba7/2000k/hls/mixed.m3u8
雪中悍刀行02,https://vip.ffzy-play.com/20221020/2352_9bacc7dc/2000k/hls/mixed.m3u8
雪中悍刀行03,https://vip.ffzy-play.com/20221020/2353_f4506552/2000k/hls/mixed.m3u8
雪中悍刀行04,https://vip.ffzy-play.com/20221020/2354_5169f8e8/2000k/hls/mixed.m3u8
雪中悍刀行05,https://vip.ffzy-play.com/20221020/2355_2d59e771/2000k/hls/mixed.m3u8
雪中悍刀行06,https://vip.ffzy-play.com/20221020/2357_8e507635/2000k/hls/mixed.m3u8
雪中悍刀行07,https://vip.ffzy-play.com/20221020/2356_070acb8b/2000k/hls/mixed.m3u8
雪中悍刀行09,https://vip.ffzy-play.com/20221020/2358_12e4ca9a/2000k/hls/mixed.m3u8
雪中悍刀行10,https://vip.ffzy-play.com/20221020/2361_ec5e0e02/2000k/hls/mixed.m3u8
雪中悍刀行11,https://vip.ffzy-play.com/20221020/2360_e6a79909/2000k/hls/mixed.m3u8
雪中悍刀行12,https://vip.ffzy-play.com/20221020/2362_fda4536b/2000k/hls/mixed.m3u8
雪中悍刀行13,https://vip.ffzy-play.com/20221020/2363_a17df885/2000k/hls/mixed.m3u8
雪中悍刀行14,https://vip.ffzy-play.com/20221020/2364_a7d93cfd/2000k/hls/mixed.m3u8
雪中悍刀行15,https://vip.ffzy-play.com/20221020/2365_9d0fef8c/2000k/hls/mixed.m3u8
雪中悍刀行16,https://vip.ffzy-play.com/20221020/2367_0de4e10c/2000k/hls/mixed.m3u8
雪中悍刀行17,https://vip.ffzy-play.com/20221020/2366_a91048d1/2000k/hls/mixed.m3u8
雪中悍刀行18,https://vip.ffzy-play.com/20221020/2368_2ca17b08/2000k/hls/mixed.m3u8
雪中悍刀行19,https://vip.ffzy-play.com/20221020/2369_73c7d325/2000k/hls/mixed.m3u8
雪中悍刀行20,https://vip.ffzy-play.com/20221020/2370_b6274231/2000k/hls/mixed.m3u8
雪中悍刀行21,https://vip.ffzy-play.com/20221020/2371_a418c17b/2000k/hls/mixed.m3u8
雪中悍刀行22,https://vip.ffzy-play.com/20221020/2388_22ba622c/2000k/hls/mixed.m3u8
雪中悍刀行23,https://vip.ffzy-play.com/20221020/2389_40c78072/2000k/hls/mixed.m3u8
雪中悍刀行24,https://vip.ffzy-play.com/20221020/2377_68588071/2000k/hls/mixed.m3u8
雪中悍刀行25,https://vip.ffzy-play.com/20221020/2390_d55ed32e/2000k/hls/mixed.m3u8
雪中悍刀行26,https://vip.ffzy-play.com/20221020/2383_15ebbefb/2000k/hls/mixed.m3u8
雪中悍刀行27,https://vip.ffzy-play.com/20221020/2392_3c1758ee/2000k/hls/mixed.m3u8
雪中悍刀行28,https://vip.ffzy-play.com/20221020/2393_ae951140/2000k/hls/mixed.m3u8
雪中悍刀行29,https://vip.ffzy-play.com/20221020/2395_c2015fa4/2000k/hls/mixed.m3u8
雪中悍刀行30,https://vip.ffzy-play.com/20221020/2394_ce892208/2000k/hls/mixed.m3u8
雪中悍刀行31,https://vip.ffzy-play.com/20221020/2397_5c268c41/2000k/hls/mixed.m3u8
雪中悍刀行32,https://vip.ffzy-play.com/20221020/2396_c5809db5/2000k/hls/mixed.m3u8
雪中悍刀行33,https://vip.ffzy-play.com/20221020/2398_5b84ca60/2000k/hls/mixed.m3u8
雪中悍刀行34,https://vip.ffzy-play.com/20221020/2399_2e58d6d4/2000k/hls/mixed.m3u8
雪中悍刀行35,https://vip.ffzy-play.com/20221020/2400_daaf3f61/2000k/hls/mixed.m3u8
雪中悍刀行36,https://vip.ffzy-play.com/20221020/2401_dfb0103e/2000k/hls/mixed.m3u8
雪中悍刀行37,https://vip.ffzy-play.com/20221020/2402_a7082890/2000k/hls/mixed.m3u8
雪中悍刀行38,https://vip.ffzy-play.com/20221020/2403_855bc85f/2000k/hls/mixed.m3u8
🚛产科医生,#genre#
产科医生 第一集,https://cdn8.yzzy-tv-cdn.com/20220909/18886_55df9e25/1000k/hls/index.m3u8              
产科医生 第二集,https://cdn8.yzzy-tv-cdn.com/20220909/18885_0140e11f/1000k/hls/index.m3u8
产科医生 第三集,https://cdn8.yzzy-tv-cdn.com/20220909/18884_9bdcb6bf/1000k/hls/index.m3u8
产科医生 第四集,https://cdn8.yzzy-tv-cdn.com/20220909/18887_02f38821/1000k/hls/index.m3u8
产科医生 第五集,https://cdn8.yzzy-tv-cdn.com/20220909/18888_851170bb/1000k/hls/index.m3u8
产科医生 第六集,https://cdn8.yzzy-tv-cdn.com/20220909/18889_c9f8556d/1000k/hls/index.m3u8
产科医生 第七集,https://cdn8.yzzy-tv-cdn.com/20220909/18890_363bf8cb/1000k/hls/index.m3u8
产科医生 第八集,https://cdn8.yzzy-tv-cdn.com/20220909/18891_29a4edf2/1000k/hls/index.m3u8
产科医生 第九集,https://cdn8.yzzy-tv-cdn.com/20220909/18892_a924cb9d/1000k/hls/index.m3u8
产科医生 第十集,https://cdn8.yzzy-tv-cdn.com/20220909/18893_03e4b1f1/1000k/hls/index.m3u8
产科医生 第十一集,https://cdn8.yzzy-tv-cdn.com/20220909/18894_ccd2cc85/1000k/hls/index.m3u8
产科医生 第十二集,https://cdn8.yzzy-tv-cdn.com/20220909/18895_6deb8fca/1000k/hls/index.m3u8
产科医生 第十三集,https://cdn8.yzzy-tv-cdn.com/20220909/18897_0229bc93/1000k/hls/index.m3u8
产科医生 第十四集,https://cdn8.yzzy-tv-cdn.com/20220909/18896_a9797821/1000k/hls/index.m3u8
产科医生 第十五集,https://cdn8.yzzy-tv-cdn.com/20220909/18898_4a2ab8b0/1000k/hls/index.m3u8
产科医生 第十六集,https://cdn8.yzzy-tv-cdn.com/20220909/18901_d5ef6831/1000k/hls/index.m3u8
产科医生 第十七集,https://cdn8.yzzy-tv-cdn.com/20220909/18900_85adf136/1000k/hls/index.m3u8
产科医生 第十八集,https://cdn8.yzzy-tv-cdn.com/20220909/18899_d35ea92a/1000k/hls/index.m3u8
产科医生 第十九集,https://cdn8.yzzy-tv-cdn.com/20220909/18902_9731f907/1000k/hls/index.m3u8
产科医生 第二十集,https://cdn8.yzzy-tv-cdn.com/20220909/18903_4513812d/1000k/hls/index.m3u8
产科医生 第二十一集,https://cdn8.yzzy-tv-cdn.com/20220909/18904_9111977d/1000k/hls/index.m3u8
产科医生 第二十二集,https://cdn8.yzzy-tv-cdn.com/20220909/18908_7f95156f/1000k/hls/index.m3u8
产科医生 第二十三集,https://cdn8.yzzy-tv-cdn.com/20220909/18906_c16970bc/1000k/hls/index.m3u8
产科医生 第二十四集,https://cdn8.yzzy-tv-cdn.com/20220909/18905_1f93455f/1000k/hls/index.m3u8
产科医生 第二十五集,https://cdn8.yzzy-tv-cdn.com/20220909/18907_c9bb689f/1000k/hls/index.m3u8
产科医生 第二十六集,https://cdn8.yzzy-tv-cdn.com/20220909/18909_6fe88279/1000k/hls/index.m3u8
产科医生 第二十七集,https://cdn8.yzzy-tv-cdn.com/20220909/18910_d0d9d299/1000k/hls/index.m3u8
产科医生 第二十八集,https://cdn8.yzzy-tv-cdn.com/20220909/18911_d2ea5bbe/1000k/hls/index.m3u8
产科医生 第二十九集,https://cdn8.yzzy-tv-cdn.com/20220909/18912_c6996740/1000k/hls/index.m3u8
产科医生 第三十集,https://cdn8.yzzy-tv-cdn.com/20220909/18913_f851f037/1000k/hls/index.m3u8
产科医生 第三十一集,https://cdn8.yzzy-tv-cdn.com/20220909/18915_cb80680f/1000k/hls/index.m3u8
产科医生 第三十二集,https://cdn8.yzzy-tv-cdn.com/20220909/18914_e1977713/1000k/hls/index.m3u8
产科医生 第三十三集,https://cdn8.yzzy-tv-cdn.com/20220909/18916_e0e3af08/1000k/hls/index.m3u8
产科医生 第三十四集,https://cdn8.yzzy-tv-cdn.com/20220909/18917_8c167b07/1000k/hls/index.m3u8
产科医生 第三十五集,https://cdn8.yzzy-tv-cdn.com/20220909/18919_9605603e/1000k/hls/index.m3u8
产科医生 第三十六集,https://cdn8.yzzy-tv-cdn.com/20220909/18920_0a4f824b/1000k/hls/index.m3u8
产科医生 第三十七集,https://cdn8.yzzy-tv-cdn.com/20220909/18918_c8605103/1000k/hls/index.m3u8
产科医生 第三十八集,https://cdn8.yzzy-tv-cdn.com/20220909/18921_33ce0de4/1000k/hls/index.m3u8
产科医生 第三十九集,https://cdn8.yzzy-tv-cdn.com/20220909/18921_33ce0de4/1000k/hls/index.m3u8
产科医生 第四十集,https://cdn8.yzzy-tv-cdn.com/20220909/18924_42a34176/1000k/hls/index.m3u8
产科医生 第四十一集,https://cdn8.yzzy-tv-cdn.com/20220909/18923_d757f02b/1000k/hls/index.m3u8
产科医生 第四十二集,https://cdn8.yzzy-tv-cdn.com/20220909/18925_8a33d636/1000k/hls/index.m3u8
🚛神雕英雄传,#genre#
射雕英雄传第一集,https://data.cache.m3u8.lscsfw.com:3395/cache/20230122/4093_967f7ed8/index.m3u8
射雕英雄传第二集,https://data.cache.m3u8.lscsfw.com:3395/cache/20230122/4095_1d4ff5e2/index.m3u8
射雕英雄传第三集,https://data.cache.m3u8.lscsfw.com:3395/cache/20230122/4091_9d559868/index.m3u8
射雕英雄传第四集,https://data.cache.m3u8.lscsfw.com:3395/cache/20230122/4092_24c2e90d/index.m3u8
